date,frequency,keyword
2014-09-18,0,Yummy
2014-09-19,0,Yummy
2014-09-20,0,Yummy
2014-09-21,0,Yummy
2014-09-22,0,Yummy
2014-09-23,0,Yummy
2014-09-24,0,Yummy
2014-09-25,0,Yummy
2014-09-26,0,Yummy
2014-09-27,0,Yummy
2014-09-28,0,Yummy
2014-09-29,0,Yummy
2014-09-30,0,Yummy
2014-09-01,1,Food
2014-09-02,1,Food
2014-09-03,2,Food
2014-09-04,1,Food
2014-09-05,0,Food
2014-09-06,1,Food
2014-09-07,1,Food
2014-09-08,1,Food
2014-09-09,1,Food
2014-09-10,1,Food
2014-09-11,2,Food
2014-09-12,1,Food
2014-09-13,1,Food
2014-09-14,1,Food
2014-09-15,3,Food
2014-09-16,1,Food
2014-09-17,3,Food
2014-09-18,0,Food
2014-09-19,1,Food
2014-09-20,0,Food
2014-09-21,1,Food
2014-09-22,0,Food
2014-09-23,0,Food
2014-09-24,1,Food
2014-09-25,2,Food
2014-09-26,1,Food
2014-09-27,1,Food
2014-09-28,2,Food
2014-09-29,1,Food
2014-09-30,0,Food
2014-09-01,0,Side
2014-09-02,0,Side
2014-09-03,1,Side
2014-09-04,1,Side
2014-09-05,1,Side
2014-09-06,0,Side
2014-09-07,0,Side
2014-09-08,0,Side
2014-09-09,1,Side
2014-09-10,0,Side
2014-09-11,1,Side
2014-09-12,0,Side
2014-09-13,0,Side
2014-09-14,2,Side
2014-09-15,2,Side
2014-09-16,1,Side
2014-09-17,0,Side
2014-09-18,0,Side
2014-09-19,0,Side
2014-09-20,2,Side
2014-09-21,1,Side
2014-09-22,0,Side
2014-09-23,2,Side
2014-09-24,2,Side
2014-09-25,1,Side
2014-09-26,0,Side
2014-09-27,1,Side
2014-09-28,0,Side
2014-09-29,0,Side
2014-09-30,1,Side
2014-09-01,0,Pamela
2014-09-02,1,Pamela
2014-09-03,1,Pamela
2014-09-04,0,Pamela
2014-09-05,0,Pamela
2014-09-06,1,Pamela
2014-09-07,0,Pamela
2014-09-08,1,Pamela
2014-09-09,0,Pamela
2014-09-10,1,Pamela
2014-09-11,0,Pamela
2014-09-12,0,Pamela
2014-09-13,0,Pamela
2014-09-14,0,Pamela
2014-09-15,0,Pamela
2014-09-16,1,Pamela
2014-09-17,0,Pamela
2014-09-18,0,Pamela
2014-09-19,0,Pamela
2014-09-20,1,Pamela
2014-09-21,1,Pamela
2014-09-22,0,Pamela
2014-09-23,0,Pamela
2014-09-24,0,Pamela
2014-09-25,0,Pamela
2014-09-26,0,Pamela
2014-09-27,0,Pamela
2014-09-28,0,Pamela
2014-09-29,0,Pamela
2014-09-30,0,Pamela
2014-09-01,0,Thanksgiving
2014-09-02,0,Thanksgiving
2014-09-03,0,Thanksgiving
2014-09-04,0,Thanksgiving
2014-09-05,0,Thanksgiving
2014-09-06,0,Thanksgiving
2014-09-07,0,Thanksgiving
2014-09-08,0,Thanksgiving
2014-09-09,0,Thanksgiving
2014-09-10,1,Thanksgiving
2014-09-11,0,Thanksgiving
2014-09-12,0,Thanksgiving
2014-09-13,0,Thanksgiving
2014-09-14,0,Thanksgiving
2014-09-15,0,Thanksgiving
2014-09-16,0,Thanksgiving
2014-09-17,0,Thanksgiving
2014-09-18,0,Thanksgiving
2014-09-19,0,Thanksgiving
2014-09-20,0,Thanksgiving
2014-09-21,0,Thanksgiving
2014-09-22,0,Thanksgiving
2014-09-23,0,Thanksgiving
2014-09-24,0,Thanksgiving
2014-09-25,0,Thanksgiving
2014-09-26,0,Thanksgiving
2014-09-27,0,Thanksgiving
2014-09-28,0,Thanksgiving
2014-09-29,0,Thanksgiving
2014-09-30,0,Thanksgiving
2014-10-01,0,Thai
2014-10-02,3,Thai
2014-10-03,1,Thai
2014-10-04,3,Thai
2014-10-05,4,Thai
2014-10-06,0,Thai
2014-10-07,0,Thai
2014-10-08,0,Thai
2014-10-09,0,Thai
2014-10-10,4,Thai
2014-10-11,3,Thai
2014-10-12,1,Thai
2014-10-13,3,Thai
2014-10-14,2,Thai
2014-10-15,1,Thai
2014-10-16,1,Thai
2014-10-17,2,Thai
2014-10-18,2,Thai
2014-10-19,0,Thai
2014-10-20,1,Thai
2014-10-21,1,Thai
2014-10-22,2,Thai
2014-10-23,1,Thai
2014-10-24,0,Thai
2014-10-25,1,Thai
2014-10-26,1,Thai
2014-10-27,1,Thai
2014-10-28,0,Thai
2014-10-29,2,Thai
2014-10-30,1,Thai
2014-10-31,1,Thai
2014-10-01,1,Service
2014-10-02,2,Service
2014-10-03,0,Service
2014-10-04,3,Service
2014-10-05,1,Service
2014-10-06,3,Service
2014-10-07,0,Service
2014-10-08,1,Service
2014-10-09,3,Service
2014-10-10,3,Service
2014-10-11,2,Service
2014-10-12,2,Service
2014-10-13,1,Service
2014-10-14,1,Service
2014-10-15,3,Service
2014-10-16,2,Service
2014-10-17,3,Service
2014-10-18,2,Service
2014-10-19,3,Service
2014-10-20,1,Service
2014-10-21,3,Service
2014-10-22,3,Service
2014-10-23,2,Service
2014-10-24,2,Service
2014-10-25,1,Service
2014-10-26,3,Service
2014-10-27,2,Service
2014-10-28,0,Service
2014-10-29,2,Service
2014-10-30,0,Service
2014-10-31,1,Service
2014-10-01,0,Saturday
2014-10-02,0,Saturday
2014-10-03,0,Saturday
2014-10-04,1,Saturday
2014-10-05,1,Saturday
2014-10-06,1,Saturday
2014-10-07,0,Saturday
2014-10-08,1,Saturday
2014-10-09,1,Saturday
2014-10-10,2,Saturday
2014-10-11,3,Saturday
2014-10-12,1,Saturday
2014-10-13,2,Saturday
2014-10-14,3,Saturday
2014-10-15,3,Saturday
2014-10-16,0,Saturday
2014-10-17,0,Saturday
2014-10-18,1,Saturday
2014-10-19,3,Saturday
2014-10-20,4,Saturday
2014-10-21,1,Saturday
2014-10-22,1,Saturday
2014-10-23,0,Saturday
2014-10-24,1,Saturday
2014-10-25,4,Saturday
2014-10-26,3,Saturday
2014-10-27,4,Saturday
2014-10-28,1,Saturday
2014-10-29,4,Saturday
2014-10-30,1,Saturday
2014-10-31,0,Saturday
2014-10-01,0,Friday
2014-10-02,0,Friday
2014-10-03,1,Friday
2014-10-04,0,Friday
2014-10-05,0,Friday
2014-10-06,1,Friday
2014-10-07,0,Friday
2014-10-08,0,Friday
2014-10-09,1,Friday
2014-10-10,2,Friday
2014-10-11,2,Friday
2014-10-12,0,Friday
2014-10-13,0,Friday
2014-10-14,2,Friday
2014-10-15,1,Friday
2014-10-16,0,Friday
2014-10-17,1,Friday
2014-10-18,2,Friday
2014-10-19,1,Friday
2014-10-20,2,Friday
2014-10-21,0,Friday
2014-10-22,1,Friday
2014-10-23,0,Friday
2014-10-24,0,Friday
2014-10-25,2,Friday
2014-10-26,3,Friday
2014-10-27,0,Friday
2014-10-28,1,Friday
2014-10-29,1,Friday
2014-10-30,0,Friday
2014-10-31,1,Friday
2014-10-01,0,Sunday
2014-10-02,1,Sunday
2014-10-03,0,Sunday
2014-10-04,0,Sunday
2014-10-05,1,Sunday
2014-10-06,2,Sunday
2014-10-07,1,Sunday
2014-10-08,1,Sunday
2014-10-09,1,Sunday
2014-10-10,0,Sunday
2014-10-11,0,Sunday
2014-10-12,3,Sunday
2014-10-13,1,Sunday
2014-10-14,1,Sunday
2014-10-15,0,Sunday
2014-10-16,0,Sunday
2014-10-17,1,Sunday
2014-10-18,0,Sunday
2014-10-19,3,Sunday
2014-10-20,2,Sunday
2014-10-21,0,Sunday
2014-10-22,1,Sunday
2014-10-23,0,Sunday
2014-10-24,0,Sunday
2014-10-25,0,Sunday
2014-10-26,4,Sunday
2014-10-27,1,Sunday
2014-10-28,0,Sunday
2014-10-29,2,Sunday
2014-10-30,1,Sunday
2014-10-31,0,Sunday
2014-10-01,1,New
2014-10-02,0,New
2014-10-03,0,New
2014-10-04,0,New
2014-10-05,0,New
2014-10-06,0,New
2014-10-07,0,New
2014-10-08,0,New
2014-10-09,1,New
2014-10-10,2,New
2014-10-11,0,New
2014-10-12,0,New
2014-10-13,0,New
2014-10-14,0,New
2014-10-15,1,New
2014-10-16,1,New
2014-10-17,1,New
2014-10-18,0,New
2014-10-19,0,New
2014-10-20,1,New
2014-10-21,0,New
2014-10-22,0,New
2014-10-23,0,New
2014-10-24,0,New
2014-10-25,0,New
2014-10-26,1,New
2014-10-27,0,New
2014-10-28,0,New
2014-10-29,0,New
2014-10-30,1,New
2014-10-31,0,New
2014-10-01,0,BYOB
2014-10-02,1,BYOB
2014-10-03,0,BYOB
2014-10-04,3,BYOB
2014-10-05,1,BYOB
2014-10-06,0,BYOB
2014-10-07,0,BYOB
2014-10-08,1,BYOB
2014-10-09,3,BYOB
2014-10-10,0,BYOB
2014-10-11,1,BYOB
2014-10-12,0,BYOB
2014-10-13,0,BYOB
2014-10-14,1,BYOB
2014-10-15,0,BYOB
2014-10-16,0,BYOB
2014-10-17,1,BYOB
2014-10-18,0,BYOB
2014-10-19,0,BYOB
2014-10-20,1,BYOB
2014-10-21,0,BYOB
2014-10-22,1,BYOB
2014-10-23,0,BYOB
2014-10-24,0,BYOB
2014-10-25,1,BYOB
2014-10-26,2,BYOB
2014-10-27,1,BYOB
2014-10-28,0,BYOB
2014-10-29,0,BYOB
2014-10-30,0,BYOB
2014-10-31,0,BYOB
2014-10-01,1,Mac
2014-10-02,0,Mac
2014-10-03,0,Mac
2014-10-04,0,Mac
2014-10-05,0,Mac
2014-10-06,0,Mac
2014-10-07,0,Mac
2014-10-08,0,Mac
2014-10-09,0,Mac
2014-10-10,0,Mac
2014-10-11,1,Mac
2014-10-12,0,Mac
2014-10-13,0,Mac
2014-10-14,2,Mac
2014-10-15,0,Mac
2014-10-16,1,Mac
2014-10-17,0,Mac
2014-10-18,0,Mac
2014-10-19,0,Mac
2014-10-20,0,Mac
2014-10-21,0,Mac
2014-10-22,2,Mac
2014-10-23,0,Mac
2014-10-24,0,Mac
2014-10-25,0,Mac
2014-10-26,2,Mac
2014-10-27,0,Mac
2014-10-28,0,Mac
2014-10-29,0,Mac
2014-10-30,1,Mac
2014-10-31,1,Mac
2014-10-01,1,Delicious
2014-10-02,0,Delicious
2014-10-03,0,Delicious
2014-10-04,0,Delicious
2014-10-05,0,Delicious
2014-10-06,1,Delicious
2014-10-07,1,Delicious
2014-10-08,0,Delicious
2014-10-09,0,Delicious
2014-10-10,1,Delicious
2014-10-11,0,Delicious
2014-10-12,1,Delicious
2014-10-13,1,Delicious
2014-10-14,0,Delicious
2014-10-15,0,Delicious
2014-10-16,0,Delicious
2014-10-17,1,Delicious
2014-10-18,0,Delicious
2014-10-19,0,Delicious
2014-10-20,0,Delicious
2014-10-21,0,Delicious
2014-10-22,1,Delicious
2014-10-23,1,Delicious
2014-10-24,0,Delicious
2014-10-25,0,Delicious
2014-10-26,0,Delicious
2014-10-27,0,Delicious
2014-10-28,2,Delicious
2014-10-29,1,Delicious
2014-10-30,1,Delicious
2014-10-31,0,Delicious
2014-10-01,2,Pizza
2014-10-02,2,Pizza
2014-10-03,0,Pizza
2014-10-04,0,Pizza
2014-10-05,0,Pizza
2014-10-06,0,Pizza
2014-10-07,1,Pizza
2014-10-08,1,Pizza
2014-10-09,2,Pizza
2014-10-10,0,Pizza
2014-10-11,1,Pizza
2014-10-12,1,Pizza
2014-10-13,1,Pizza
2014-10-14,2,Pizza
2014-10-15,0,Pizza
2014-10-16,0,Pizza
2014-10-17,1,Pizza
2014-10-18,0,Pizza
2014-10-19,0,Pizza
2014-10-20,1,Pizza
2014-10-21,0,Pizza
2014-10-22,1,Pizza
2014-10-23,1,Pizza
2014-10-24,0,Pizza
2014-10-25,1,Pizza
2014-10-26,0,Pizza
2014-10-27,0,Pizza
2014-10-28,1,Pizza
2014-10-29,2,Pizza
2014-10-30,0,Pizza
2014-10-31,0,Pizza
2014-10-01,3,Great
2014-10-02,1,Great
2014-10-03,0,Great
2014-10-04,0,Great
2014-10-05,3,Great
2014-10-06,0,Great
2014-10-07,0,Great
2014-10-08,3,Great
2014-10-09,1,Great
2014-10-10,2,Great
2014-10-11,2,Great
2014-10-12,3,Great
2014-10-13,4,Great
2014-10-14,2,Great
2014-10-15,2,Great
2014-10-16,1,Great
2014-10-17,0,Great
2014-10-18,3,Great
2014-10-19,1,Great
2014-10-20,3,Great
2014-10-21,1,Great
2014-10-22,1,Great
2014-10-23,2,Great
2014-10-24,0,Great
2014-10-25,1,Great
2014-10-26,1,Great
2014-10-27,0,Great
2014-10-28,1,Great
2014-10-29,2,Great
2014-10-30,0,Great
2014-10-31,2,Great
2014-10-01,0,PAd
2014-10-02,0,PAd
2014-10-03,0,PAd
2014-10-04,0,PAd
2014-10-05,0,PAd
2014-10-06,0,PAd
2014-10-07,0,PAd
2014-10-08,0,PAd
2014-10-09,0,PAd
2014-10-10,0,PAd
2014-10-11,0,PAd
2014-10-12,0,PAd
2014-10-13,0,PAd
2014-10-14,0,PAd
2014-10-15,0,PAd
2014-10-16,0,PAd
2014-10-17,0,PAd
2014-10-18,0,PAd
2014-10-19,0,PAd
2014-10-20,0,PAd
2014-10-21,0,PAd
2014-10-22,0,PAd
2014-10-23,0,PAd
2014-10-24,0,PAd
2014-10-25,0,PAd
2014-10-26,0,PAd
2014-10-27,0,PAd
2014-10-28,0,PAd
2014-10-29,0,PAd
2014-10-30,0,PAd
2014-10-31,0,PAd
2014-10-01,1,Cheese
2014-10-02,0,Cheese
2014-10-03,1,Cheese
2014-10-04,0,Cheese
2014-10-05,0,Cheese
2014-10-06,0,Cheese
2014-10-07,0,Cheese
2014-10-08,0,Cheese
2014-10-09,0,Cheese
2014-10-10,0,Cheese
2014-10-11,1,Cheese
2014-10-12,0,Cheese
2014-10-13,0,Cheese
2014-10-14,1,Cheese
2014-10-15,0,Cheese
2014-10-16,0,Cheese
2014-10-17,0,Cheese
2014-10-18,2,Cheese
2014-10-19,0,Cheese
2014-10-20,0,Cheese
2014-10-21,0,Cheese
2014-10-22,0,Cheese
2014-10-23,0,Cheese
2014-10-24,0,Cheese
2014-10-25,0,Cheese
2014-10-26,1,Cheese
2014-10-27,1,Cheese
2014-10-28,0,Cheese
2014-10-29,0,Cheese
2014-10-30,0,Cheese
2014-10-31,1,Cheese
2014-10-01,0,Meat
2014-10-02,0,Meat
2014-10-03,0,Meat
2014-10-04,1,Meat
2014-10-05,0,Meat
2014-10-06,0,Meat
2014-10-07,1,Meat
2014-10-08,0,Meat
2014-10-09,1,Meat
2014-10-10,0,Meat
2014-10-11,0,Meat
2014-10-12,0,Meat
2014-10-13,0,Meat
2014-10-14,1,Meat
2014-10-15,1,Meat
2014-10-16,0,Meat
2014-10-17,0,Meat
2014-10-18,0,Meat
2014-10-19,0,Meat
2014-10-20,0,Meat
2014-10-21,0,Meat
2014-10-22,0,Meat
2014-10-23,0,Meat
2014-10-24,0,Meat
2014-10-25,0,Meat
2014-10-26,0,Meat
2014-10-27,0,Meat
2014-10-28,0,Meat
2014-10-29,0,Meat
2014-10-30,1,Meat
2014-10-31,0,Meat
2014-10-01,0,Cafe
2014-10-02,0,Cafe
2014-10-03,2,Cafe
2014-10-04,0,Cafe
2014-10-05,0,Cafe
2014-10-06,0,Cafe
2014-10-07,0,Cafe
2014-10-08,1,Cafe
2014-10-09,0,Cafe
2014-10-10,0,Cafe
2014-10-11,1,Cafe
2014-10-12,0,Cafe
2014-10-13,0,Cafe
2014-10-14,1,Cafe
2014-10-15,0,Cafe
2014-10-16,0,Cafe
2014-10-17,1,Cafe
2014-10-18,0,Cafe
2014-10-19,0,Cafe
2014-10-20,0,Cafe
2014-10-21,0,Cafe
2014-10-22,0,Cafe
2014-10-23,0,Cafe
2014-10-24,0,Cafe
2014-10-25,1,Cafe
2014-10-26,1,Cafe
2014-10-27,0,Cafe
2014-10-28,0,Cafe
2014-10-29,0,Cafe
2014-10-30,1,Cafe
2014-10-31,1,Cafe
2014-10-01,0,Valentines
2014-10-02,0,Valentines
2014-10-03,0,Valentines
2014-10-04,0,Valentines
2014-10-05,0,Valentines
2014-10-06,0,Valentines
2014-10-07,0,Valentines
2014-10-08,0,Valentines
2014-10-09,0,Valentines
2014-10-10,0,Valentines
2014-10-11,0,Valentines
2014-10-12,0,Valentines
2014-10-13,0,Valentines
2014-10-14,0,Valentines
2014-10-15,0,Valentines
2014-10-16,0,Valentines
2014-10-17,0,Valentines
2014-10-18,0,Valentines
2014-10-19,0,Valentines
2014-10-20,0,Valentines
2014-10-21,0,Valentines
2014-10-22,0,Valentines
2014-10-23,0,Valentines
2014-10-24,0,Valentines
2014-10-25,0,Valentines
2014-10-26,0,Valentines
2014-10-27,0,Valentines
2014-10-28,0,Valentines
2014-10-29,0,Valentines
2014-10-30,0,Valentines
2014-10-31,0,Valentines
2014-10-01,2,Oakland
2014-10-02,0,Oakland
2014-10-03,0,Oakland
2014-10-04,1,Oakland
2014-10-05,1,Oakland
2014-10-06,1,Oakland
2014-10-07,1,Oakland
2014-10-08,1,Oakland
2014-10-09,1,Oakland
2014-10-10,0,Oakland
2014-10-11,1,Oakland
2014-10-12,0,Oakland
2014-10-13,0,Oakland
2014-10-14,2,Oakland
2014-10-15,1,Oakland
2014-10-16,1,Oakland
2014-10-17,1,Oakland
2014-10-18,0,Oakland
2014-10-19,1,Oakland
2014-10-20,1,Oakland
2014-10-21,0,Oakland
2014-10-22,4,Oakland
2014-10-23,0,Oakland
2014-10-24,0,Oakland
2014-10-25,0,Oakland
2014-10-26,3,Oakland
2014-10-27,2,Oakland
2014-10-28,1,Oakland
2014-10-29,4,Oakland
2014-10-30,0,Oakland
2014-10-31,1,Oakland
2014-10-01,0,Chicken
2014-10-02,1,Chicken
2014-10-03,0,Chicken
2014-10-04,0,Chicken
2014-10-05,0,Chicken
2014-10-06,1,Chicken
2014-10-07,0,Chicken
2014-10-08,0,Chicken
2014-10-09,2,Chicken
2014-10-10,0,Chicken
2014-10-11,0,Chicken
2014-10-12,0,Chicken
2014-10-13,0,Chicken
2014-10-14,0,Chicken
2014-10-15,1,Chicken
2014-10-16,0,Chicken
2014-10-17,0,Chicken
2014-10-18,0,Chicken
2014-10-19,0,Chicken
2014-10-20,1,Chicken
2014-10-21,0,Chicken
2014-10-22,1,Chicken
2014-10-23,0,Chicken
2014-10-24,1,Chicken
2014-10-25,3,Chicken
2014-10-26,1,Chicken
2014-10-27,1,Chicken
2014-10-28,1,Chicken
2014-10-29,0,Chicken
2014-10-30,0,Chicken
2014-10-31,1,Chicken
2014-10-01,0,Square
2014-10-02,0,Square
2014-10-03,0,Square
2014-10-04,0,Square
2014-10-05,0,Square
2014-10-06,0,Square
2014-10-07,0,Square
2014-10-08,1,Square
2014-10-09,0,Square
2014-10-10,0,Square
2014-10-11,0,Square
2014-10-12,0,Square
2014-10-13,1,Square
2014-10-14,0,Square
2014-10-15,1,Square
2014-10-16,0,Square
2014-10-17,2,Square
2014-10-18,0,Square
2014-10-19,0,Square
2014-10-20,0,Square
2014-10-21,0,Square
2014-10-22,1,Square
2014-10-23,0,Square
2014-10-24,0,Square
2014-10-25,0,Square
2014-10-26,0,Square
2014-10-27,0,Square
2014-10-28,1,Square
2014-10-29,0,Square
2014-10-30,0,Square
2014-10-31,0,Square
2014-10-01,1,Shadyside
2014-10-02,0,Shadyside
2014-10-03,1,Shadyside
2014-10-04,0,Shadyside
2014-10-05,0,Shadyside
2014-10-06,0,Shadyside
2014-10-07,0,Shadyside
2014-10-08,2,Shadyside
2014-10-09,1,Shadyside
2014-10-10,0,Shadyside
2014-10-11,0,Shadyside
2014-10-12,0,Shadyside
2014-10-13,0,Shadyside
2014-10-14,1,Shadyside
2014-10-15,0,Shadyside
2014-10-16,0,Shadyside
2014-10-17,0,Shadyside
2014-10-18,0,Shadyside
2014-10-19,0,Shadyside
2014-10-20,0,Shadyside
2014-10-21,1,Shadyside
2014-10-22,1,Shadyside
2014-10-23,0,Shadyside
2014-10-24,0,Shadyside
2014-10-25,0,Shadyside
2014-10-26,1,Shadyside
2014-10-27,1,Shadyside
2014-10-28,0,Shadyside
2014-10-29,0,Shadyside
2014-10-30,1,Shadyside
2014-10-31,0,Shadyside
2014-10-01,0,Market
2014-10-02,0,Market
2014-10-03,0,Market
2014-10-04,0,Market
2014-10-05,0,Market
2014-10-06,0,Market
2014-10-07,0,Market
2014-10-08,0,Market
2014-10-09,0,Market
2014-10-10,0,Market
2014-10-11,0,Market
2014-10-12,0,Market
2014-10-13,1,Market
2014-10-14,0,Market
2014-10-15,0,Market
2014-10-16,0,Market
2014-10-17,0,Market
2014-10-18,0,Market
2014-10-19,0,Market
2014-10-20,0,Market
2014-10-21,0,Market
2014-10-22,1,Market
2014-10-23,0,Market
2014-10-24,0,Market
2014-10-25,1,Market
2014-10-26,0,Market
2014-10-27,0,Market
2014-10-28,0,Market
2014-10-29,0,Market
2014-10-30,0,Market
2014-10-31,0,Market
2014-10-01,0,Burger
2014-10-02,1,Burger
2014-10-03,0,Burger
2014-10-04,0,Burger
2014-10-05,0,Burger
2014-10-06,0,Burger
2014-10-07,0,Burger
2014-10-08,0,Burger
2014-10-09,0,Burger
2014-10-10,0,Burger
2014-10-11,0,Burger
2014-10-12,1,Burger
2014-10-13,0,Burger
2014-10-14,0,Burger
2014-10-15,0,Burger
2014-10-16,1,Burger
2014-10-17,0,Burger
2014-10-18,0,Burger
2014-10-19,0,Burger
2014-10-20,0,Burger
2014-10-21,0,Burger
2014-10-22,0,Burger
2014-10-23,0,Burger
2014-10-24,1,Burger
2014-10-25,0,Burger
2014-10-26,0,Burger
2014-10-27,0,Burger
2014-10-28,0,Burger
2014-10-29,0,Burger
2014-10-30,0,Burger
2014-10-31,0,Burger
2014-10-01,0,BBQ
2014-10-02,0,BBQ
2014-10-03,0,BBQ
2014-10-04,0,BBQ
2014-10-05,1,BBQ
2014-10-06,0,BBQ
2014-10-07,1,BBQ
2014-10-08,0,BBQ
2014-10-09,1,BBQ
2014-10-10,1,BBQ
2014-10-11,2,BBQ
2014-10-12,0,BBQ
2014-10-13,1,BBQ
2014-10-14,1,BBQ
2014-10-15,3,BBQ
2014-10-16,0,BBQ
2014-10-17,0,BBQ
2014-10-18,1,BBQ
2014-10-19,1,BBQ
2014-10-20,0,BBQ
2014-10-21,0,BBQ
2014-10-22,1,BBQ
2014-10-23,0,BBQ
2014-10-24,0,BBQ
2014-10-25,0,BBQ
2014-10-26,0,BBQ
2014-10-27,1,BBQ
2014-10-28,1,BBQ
2014-10-29,1,BBQ
2014-10-30,0,BBQ
2014-10-31,0,BBQ
2014-10-01,1,Penn
2014-10-02,0,Penn
2014-10-03,0,Penn
2014-10-04,1,Penn
2014-10-05,1,Penn
2014-10-06,0,Penn
2014-10-07,0,Penn
2014-10-08,1,Penn
2014-10-09,1,Penn
2014-10-10,1,Penn
2014-10-11,0,Penn
2014-10-12,0,Penn
2014-10-13,0,Penn
2014-10-14,2,Penn
2014-10-15,0,Penn
2014-10-16,1,Penn
2014-10-17,0,Penn
2014-10-18,0,Penn
2014-10-19,1,Penn
2014-10-20,0,Penn
2014-10-21,0,Penn
2014-10-22,0,Penn
2014-10-23,0,Penn
2014-10-24,0,Penn
2014-10-25,0,Penn
2014-10-26,0,Penn
2014-10-27,0,Penn
2014-10-28,0,Penn
2014-10-29,0,Penn
2014-10-30,1,Penn
2014-10-31,0,Penn
2014-10-01,1,Strip
2014-10-02,0,Strip
2014-10-03,0,Strip
2014-10-04,0,Strip
2014-10-05,1,Strip
2014-10-06,0,Strip
2014-10-07,0,Strip
2014-10-08,1,Strip
2014-10-09,1,Strip
2014-10-10,2,Strip
2014-10-11,0,Strip
2014-10-12,0,Strip
2014-10-13,1,Strip
2014-10-14,0,Strip
2014-10-15,0,Strip
2014-10-16,0,Strip
2014-10-17,0,Strip
2014-10-18,0,Strip
2014-10-19,1,Strip
2014-10-20,0,Strip
2014-10-21,1,Strip
2014-10-22,0,Strip
2014-10-23,1,Strip
2014-10-24,2,Strip
2014-10-25,2,Strip
2014-10-26,1,Strip
2014-10-27,0,Strip
2014-10-28,0,Strip
2014-10-29,0,Strip
2014-10-30,0,Strip
2014-10-31,0,Strip
2014-10-01,0,Grill
2014-10-02,0,Grill
2014-10-03,0,Grill
2014-10-04,0,Grill
2014-10-05,1,Grill
2014-10-06,0,Grill
2014-10-07,0,Grill
2014-10-08,1,Grill
2014-10-09,0,Grill
2014-10-10,0,Grill
2014-10-11,0,Grill
2014-10-12,0,Grill
2014-10-13,2,Grill
2014-10-14,0,Grill
2014-10-15,0,Grill
2014-10-16,0,Grill
2014-10-17,0,Grill
2014-10-18,0,Grill
2014-10-19,0,Grill
2014-10-20,0,Grill
2014-10-21,0,Grill
2014-10-22,0,Grill
2014-10-23,1,Grill
2014-10-24,1,Grill
2014-10-25,0,Grill
2014-10-26,0,Grill
2014-10-27,0,Grill
2014-10-28,0,Grill
2014-10-29,0,Grill
2014-10-30,0,Grill
2014-10-31,0,Grill
2014-10-01,0,Thursday
2014-10-02,1,Thursday
2014-10-03,1,Thursday
2014-10-04,0,Thursday
2014-10-05,0,Thursday
2014-10-06,0,Thursday
2014-10-07,0,Thursday
2014-10-08,0,Thursday
2014-10-09,1,Thursday
2014-10-10,0,Thursday
2014-10-11,1,Thursday
2014-10-12,0,Thursday
2014-10-13,0,Thursday
2014-10-14,0,Thursday
2014-10-15,1,Thursday
2014-10-16,0,Thursday
2014-10-17,0,Thursday
2014-10-18,1,Thursday
2014-10-19,0,Thursday
2014-10-20,1,Thursday
2014-10-21,0,Thursday
2014-10-22,0,Thursday
2014-10-23,0,Thursday
2014-10-24,1,Thursday
2014-10-25,1,Thursday
2014-10-26,0,Thursday
2014-10-27,0,Thursday
2014-10-28,0,Thursday
2014-10-29,0,Thursday
2014-10-30,0,Thursday
2014-10-31,0,Thursday
2014-10-01,0,Burgatory
2014-10-02,1,Burgatory
2014-10-03,0,Burgatory
2014-10-04,1,Burgatory
2014-10-05,0,Burgatory
2014-10-06,0,Burgatory
2014-10-07,0,Burgatory
2014-10-08,0,Burgatory
2014-10-09,3,Burgatory
2014-10-10,0,Burgatory
2014-10-11,1,Burgatory
2014-10-12,0,Burgatory
2014-10-13,0,Burgatory
2014-10-14,0,Burgatory
2014-10-15,1,Burgatory
2014-10-16,0,Burgatory
2014-10-17,0,Burgatory
2014-10-18,0,Burgatory
2014-10-19,0,Burgatory
2014-10-20,0,Burgatory
2014-10-21,0,Burgatory
2014-10-22,1,Burgatory
2014-10-23,0,Burgatory
2014-10-24,0,Burgatory
2014-10-25,0,Burgatory
2014-10-26,0,Burgatory
2014-10-27,2,Burgatory
2014-10-28,0,Burgatory
2014-10-29,0,Burgatory
2014-10-30,0,Burgatory
2014-10-31,0,Burgatory
2014-10-01,0,Street
2014-10-02,0,Street
2014-10-03,1,Street
2014-10-04,1,Street
2014-10-05,0,Street
2014-10-06,1,Street
2014-10-07,1,Street
2014-10-08,2,Street
2014-10-09,3,Street
2014-10-10,1,Street
2014-10-11,1,Street
2014-10-12,0,Street
2014-10-13,0,Street
2014-10-14,0,Street
2014-10-15,0,Street
2014-10-16,0,Street
2014-10-17,0,Street
2014-10-18,0,Street
2014-10-19,0,Street
2014-10-20,0,Street
2014-10-21,0,Street
2014-10-22,0,Street
2014-10-23,1,Street
2014-10-24,0,Street
2014-10-25,0,Street
2014-10-26,0,Street
2014-10-27,0,Street
2014-10-28,1,Street
2014-10-29,0,Street
2014-10-30,0,Street
2014-10-31,0,Street
2014-10-01,0,Highly
2014-10-02,0,Highly
2014-10-03,0,Highly
2014-10-04,0,Highly
2014-10-05,0,Highly
2014-10-06,0,Highly
2014-10-07,0,Highly
2014-10-08,0,Highly
2014-10-09,0,Highly
2014-10-10,0,Highly
2014-10-11,1,Highly
2014-10-12,1,Highly
2014-10-13,0,Highly
2014-10-14,2,Highly
